时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-03-13 08:06:06,主世界,RuiMei520,0,303,0,放置方块,minecraft:gold_block,1,300,-1,
2023-03-13 08:06:11,主世界,RuiMei520,0,303,0,使用物品,菜单,,,,类型：pa:menu
2023-03-13 08:06:12,主世界,RuiMei520,0,303,0,使用物品点击方块,minecraft:concrete,1,300,2,使用物品：菜单 类型：pa:menu
2023-03-13 08:06:12,主世界,RuiMei520,0,303,0,放置方块,minecraft:concrete,1,300,2,
2023-03-13 08:06:12,主世界,RuiMei520,0,303,0,使用物品点击方块,minecraft:concrete,1,300,2,使用物品：菜单 类型：pa:menu
2023-03-13 08:06:12,主世界,RuiMei520,0,303,0,放置方块,minecraft:concrete,1,300,2,
2023-03-13 08:06:12,主世界,RuiMei520,0,303,0,使用物品点击方块,minecraft:concrete,1,300,2,使用物品：菜单 类型：pa:menu
2023-03-13 08:06:12,主世界,RuiMei520,0,303,0,放置方块,minecraft:concrete,1,300,2,
2023-03-13 08:06:12,主世界,RuiMei520,0,303,0,使用物品点击方块,minecraft:concrete,1,300,2,使用物品：菜单 类型：pa:menu
2023-03-13 08:06:12,主世界,RuiMei520,0,303,0,放置方块,minecraft:concrete,1,300,2,
2023-03-13 08:06:20,主世界,RuiMei520,0,303,4,使用物品,菜单,,,,类型：pa:menu
2023-03-13 08:06:27,主世界,RuiMei520,0,303,12,使用物品点击方块,minecraft:ochre_froglight,0,302,14,使用物品：菜单 类型：pa:menu
2023-03-13 08:06:27,主世界,RuiMei520,0,303,12,放置方块,minecraft:ochre_froglight,0,302,14,
2023-03-13 08:06:29,主世界,RuiMei520,0,303,12,使用物品点击方块,minecraft:polished_blackstone_button,0,302,13,使用物品： 类型：
2023-03-13 08:06:29,主世界,RuiMei520,0,303,12,方块接受玩家互动,minecraft:polished_blackstone_button,0,302,13,
2023-03-13 08:06:31,主世界,RuiMei520,-63,65,-62,使用物品点击方块,minecraft:snow_layer,-64,63,-61,使用物品： 类型：
2023-03-13 08:06:53,主世界,RuiMei520,-68,66,-68,使用物品点击方块,minecraft:crafting_table,-69,63,-67,使用物品： 类型：
2023-03-13 08:06:53,主世界,RuiMei520,-68,66,-68,打开容器,minecraft:crafting_table,-69,63,-67,
2023-03-13 08:07:24,主世界,RuiMei520,-80,62,-60,使用物品,菜单,,,,类型：pa:menu
2023-03-13 08:07:26,主世界,RuiMei520,-80,61,-60,使用物品,菜单,,,,类型：pa:menu
2023-03-13 08:07:28,主世界,RuiMei520,-80,60,-60,使用物品,菜单,,,,类型：pa:menu
2023-03-13 08:07:30,主世界,RuiMei520,-81,63,-59,使用物品,菜单,,,,类型：pa:menu
2023-03-13 08:07:38,主世界,RuiMei520,-0,303,0,使用物品,菜单,,,,类型：pa:menu
2023-03-13 08:07:44,主世界,RuiMei520,-2,303,0,使用物品点击方块,minecraft:birch_standing_sign,-4,301,0,使用物品：菜单 类型：pa:menu
2023-03-13 08:07:44,主世界,RuiMei520,-2,303,0,放置方块,minecraft:birch_standing_sign,-4,301,0,
2023-03-13 08:07:47,主世界,RuiMei520,-2,303,0,使用物品,菜单,,,,类型：pa:menu
2023-03-13 08:07:49,主世界,RuiMei520,-2,303,0,使用物品点击方块,minecraft:cobbled_deepslate,-2,300,0,使用物品：菜单 类型：pa:menu
2023-03-13 08:07:49,主世界,RuiMei520,-2,303,0,放置方块,minecraft:cobbled_deepslate,-2,300,0,
2023-03-13 08:07:49,主世界,RuiMei520,-2,303,0,使用物品点击方块,minecraft:cobbled_deepslate,-2,300,0,使用物品：菜单 类型：pa:menu
2023-03-13 08:07:49,主世界,RuiMei520,-2,303,0,放置方块,minecraft:cobbled_deepslate,-2,300,0,
2023-03-13 08:07:50,主世界,RuiMei520,-2,303,0,使用物品,菜单,,,,类型：pa:menu
2023-03-13 08:07:51,主世界,RuiMei520,-2,303,0,使用物品点击方块,minecraft:cobbled_deepslate,-2,300,0,使用物品：菜单 类型：pa:menu
2023-03-13 08:07:51,主世界,RuiMei520,-2,303,0,放置方块,minecraft:cobbled_deepslate,-2,300,0,
2023-03-13 08:07:52,主世界,RuiMei520,-2,303,0,使用物品,菜单,,,,类型：pa:menu
2023-03-13 08:07:52,主世界,RuiMei520,-2,303,0,使用物品点击方块,minecraft:birch_standing_sign,-4,301,0,使用物品：菜单 类型：pa:menu
2023-03-13 08:07:52,主世界,RuiMei520,-2,303,0,放置方块,minecraft:birch_standing_sign,-4,301,0,
2023-03-13 08:07:53,主世界,RuiMei520,-2,303,0,使用物品点击方块,minecraft:birch_standing_sign,-4,301,0,使用物品：菜单 类型：pa:menu
2023-03-13 08:07:53,主世界,RuiMei520,-2,303,0,放置方块,minecraft:birch_standing_sign,-4,301,0,
2023-03-13 08:07:53,主世界,RuiMei520,-2,303,0,使用物品点击方块,minecraft:birch_standing_sign,-4,301,0,使用物品：菜单 类型：pa:menu
2023-03-13 08:07:53,主世界,RuiMei520,-2,303,0,放置方块,minecraft:birch_standing_sign,-4,301,0,
2023-03-13 08:07:53,主世界,RuiMei520,-2,303,0,使用物品点击方块,minecraft:birch_standing_sign,-4,301,0,使用物品：菜单 类型：pa:menu
2023-03-13 08:07:53,主世界,RuiMei520,-2,303,0,放置方块,minecraft:birch_standing_sign,-4,301,0,
2023-03-13 08:07:53,主世界,RuiMei520,-2,303,0,使用物品点击方块,minecraft:birch_standing_sign,-4,301,0,使用物品：菜单 类型：pa:menu
2023-03-13 08:07:53,主世界,RuiMei520,-2,303,0,放置方块,minecraft:birch_standing_sign,-4,301,0,
2023-03-13 08:07:53,主世界,RuiMei520,-2,303,0,使用物品点击方块,minecraft:birch_standing_sign,-4,301,0,使用物品：菜单 类型：pa:menu
2023-03-13 08:07:53,主世界,RuiMei520,-2,303,0,放置方块,minecraft:birch_standing_sign,-4,301,0,
2023-03-13 08:07:57,主世界,RuiMei520,-1,303,0,使用物品点击方块,minecraft:birch_standing_sign,-4,301,0,使用物品：菜单 类型：pa:menu
2023-03-13 08:07:57,主世界,RuiMei520,-1,303,0,放置方块,minecraft:birch_standing_sign,-4,301,0,
2023-03-13 08:07:57,主世界,RuiMei520,-1,303,0,使用物品点击方块,minecraft:birch_standing_sign,-4,301,0,使用物品：菜单 类型：pa:menu
2023-03-13 08:07:57,主世界,RuiMei520,-1,303,0,放置方块,minecraft:birch_standing_sign,-4,301,0,
2023-03-13 08:07:57,主世界,RuiMei520,-0,303,0,使用物品点击方块,minecraft:cobbled_deepslate,-3,300,0,使用物品：菜单 类型：pa:menu
2023-03-13 08:07:57,主世界,RuiMei520,-0,303,0,放置方块,minecraft:cobbled_deepslate,-3,300,0,
2023-03-13 08:07:57,主世界,RuiMei520,-0,303,0,使用物品点击方块,minecraft:cobbled_deepslate,-3,300,0,使用物品：菜单 类型：pa:menu
2023-03-13 08:07:57,主世界,RuiMei520,-0,303,0,放置方块,minecraft:cobbled_deepslate,-3,300,0,
2023-03-13 08:07:57,主世界,RuiMei520,-0,303,0,使用物品点击方块,minecraft:cobbled_deepslate,-3,300,0,使用物品：菜单 类型：pa:menu
2023-03-13 08:07:57,主世界,RuiMei520,-0,303,0,放置方块,minecraft:cobbled_deepslate,-3,300,0,
2023-03-13 08:07:58,主世界,RuiMei520,-0,303,0,使用物品点击方块,minecraft:cobbled_deepslate,-3,300,0,使用物品：菜单 类型：pa:menu
2023-03-13 08:07:58,主世界,RuiMei520,-0,303,0,放置方块,minecraft:cobbled_deepslate,-3,300,0,
2023-03-13 08:08:00,主世界,RuiMei520,0,304,-3,使用物品点击方块,minecraft:ender_chest,-1,301,-4,使用物品：菜单 类型：pa:menu
2023-03-13 08:08:00,主世界,RuiMei520,0,304,-3,打开容器,minecraft:ender_chest,-1,301,-4,
2023-03-13 08:08:00,主世界,RuiMei520,-0,304,-3,方块接受玩家互动,minecraft:ender_chest,-1,301,-4,
2023-03-13 08:08:02,主世界,RuiMei520,-0,304,-3,关闭容器,minecraft:ender_chest,-1,301,-4,
2023-03-13 08:08:21,主世界,RuiMei520,-2,303,10,使用物品点击方块,minecraft:polished_blackstone_button,-3,302,10,使用物品： 类型：
2023-03-13 08:08:21,主世界,RuiMei520,-2,303,10,方块接受玩家互动,minecraft:polished_blackstone_button,-3,302,10,
2023-03-13 08:08:42,,RuiMei520,,,,离开服务器,,,,,
2023-03-13 10:53:11,,xiaofen6666435,,,,开始进服,,,,,xuid=2535425847467085
2023-03-13 10:53:33,主世界,xiaofen6666435,36,112,-93,进入服务器,,,,,xuid=2535425847467085
2023-03-13 10:53:53,主世界,xiaofen6666435,36,112,-93,使用物品,菜单,,,,类型：pa:menu
2023-03-13 10:53:54,主世界,xiaofen6666435,36,112,-93,使用物品,菜单,,,,类型：pa:menu
2023-03-13 10:53:56,主世界,xiaofen6666435,36,112,-93,使用物品,菜单,,,,类型：pa:menu
2023-03-13 10:53:56,主世界,xiaofen6666435,36,112,-93,使用物品,菜单,,,,类型：pa:menu
2023-03-13 10:53:56,主世界,xiaofen6666435,36,112,-93,使用物品,菜单,,,,类型：pa:menu
2023-03-13 10:53:58,主世界,xiaofen6666435,36,112,-93,使用物品,菜单,,,,类型：pa:menu
2023-03-13 10:53:59,主世界,xiaofen6666435,36,112,-93,使用物品,菜单,,,,类型：pa:menu
2023-03-13 10:54:01,主世界,xiaofen6666435,36,112,-93,使用物品,菜单,,,,类型：pa:menu
2023-03-13 10:54:07,主世界,xiaofen6666435,36,112,-93,使用物品点击方块,minecraft:grass,39,111,-96,使用物品：菜单 类型：pa:menu
2023-03-13 10:54:07,主世界,xiaofen6666435,36,112,-93,放置方块,minecraft:grass,39,111,-96,
2023-03-13 10:54:07,主世界,xiaofen6666435,36,112,-93,使用物品,菜单,,,,类型：pa:menu
2023-03-13 10:54:20,主世界,xiaofen6666435,7,72,-31,玩家死亡,,,,,
2023-03-13 10:54:21,主世界,xiaofen6666435,7,72,-31,重生,,,,,
2023-03-13 10:55:34,主世界,xiaofen6666435,68,81,343,使用物品点击方块,minecraft:bed,68,79,346,使用物品：菜单 类型：pa:menu
2023-03-13 10:55:34,主世界,xiaofen6666435,68,81,343,方块接受玩家互动,minecraft:bed,68,79,346,
2023-03-13 10:55:35,主世界,xiaofen6666435,68,81,343,使用物品点击方块,minecraft:wool,67,79,347,使用物品：菜单 类型：pa:menu
2023-03-13 10:55:35,主世界,xiaofen6666435,68,81,343,放置方块,minecraft:wool,67,79,347,
2023-03-13 10:55:35,主世界,xiaofen6666435,68,81,343,使用物品,菜单,,,,类型：pa:menu
2023-03-13 10:55:36,主世界,xiaofen6666435,68,81,343,使用物品点击方块,minecraft:chest,67,79,346,使用物品：菜单 类型：pa:menu
2023-03-13 10:55:36,主世界,xiaofen6666435,68,81,343,打开容器,minecraft:chest,67,79,346,
2023-03-13 10:55:36,主世界,xiaofen6666435,67,81,344,方块接受玩家互动,minecraft:chest,67,79,346,
2023-03-13 10:55:38,主世界,xiaofen6666435,67,81,344,关闭容器,minecraft:chest,67,79,346,
2023-03-13 10:56:17,主世界,xiaofen6666435,98,70,216,玩家死亡,,,,,
2023-03-13 10:56:17,主世界,xiaofen6666435,98,70,216,重生,,,,,
2023-03-13 10:56:19,主世界,xiaofen6666435,-65,88,354,使用物品点击方块,minecraft:grass,-61,85,350,使用物品：菜单 类型：pa:menu
2023-03-13 10:56:19,主世界,xiaofen6666435,-65,88,354,放置方块,minecraft:grass,-61,85,350,
2023-03-13 10:56:19,主世界,xiaofen6666435,-65,88,354,使用物品,菜单,,,,类型：pa:menu
2023-03-13 10:56:49,主世界,xiaofen6666435,86,105,172,使用物品点击方块,minecraft:cobblestone,85,102,172,使用物品：苔圆石 类型：minecraft:mossy_cobblestone
2023-03-13 10:56:49,主世界,xiaofen6666435,86,105,172,放置方块,minecraft:cobblestone,85,102,172,
2023-03-13 10:56:49,主世界,xiaofen6666435,86,105,172,使用物品,苔圆石,,,,类型：minecraft:mossy_cobblestone
2023-03-13 10:56:51,主世界,xiaofen6666435,86,105,172,破坏方块,minecraft:mossy_cobblestone,85,103,172,
2023-03-13 10:56:51,主世界,xiaofen6666435,86,105,172,捡起物品,苔圆石,86,104,173,1个
2023-03-13 10:56:53,主世界,xiaofen6666435,86,105,172,使用物品点击方块,minecraft:grass,85,101,171,使用物品：苔圆石 类型：minecraft:mossy_cobblestone
2023-03-13 10:56:53,主世界,xiaofen6666435,86,105,172,放置方块,minecraft:grass,85,101,171,
2023-03-13 10:56:53,主世界,xiaofen6666435,86,105,172,使用物品,苔圆石,,,,类型：minecraft:mossy_cobblestone
2023-03-13 10:57:59,,xiaofen6666435,,,,离开服务器,,,,,
2023-03-13 16:44:30,,,,,,执行后台命令,list,,,,
2023-03-13 16:47:40,,,,,,执行后台命令,allowlist add NaturalPlans84,,,,
2023-03-13 16:52:48,,,,,,执行后台命令,allowlistlist reload,,,,
2023-03-13 16:54:19,,,,,,执行后台命令,allowlist add Naturalplains84,,,,
2023-03-13 16:55:09,,,,,,执行后台命令,allowlist list,,,,
2023-03-13 16:56:23,,,,,,执行后台命令,allowlist add NaturalPlains84,,,,
2023-03-13 16:57:17,,NaturalPlains84,,,,开始进服,,,,,xuid=2535444718168130
2023-03-13 16:57:40,主世界,NaturalPlains84,-62,66,-60,进入服务器,,,,,xuid=2535444718168130
2023-03-13 16:57:44,主世界,NaturalPlains84,-61,66,-58,使用物品点击方块,minecraft:stone_brick_stairs,-61,64,-58,使用物品：菜单 类型：pa:menu
2023-03-13 16:57:44,主世界,NaturalPlains84,-61,66,-58,放置方块,minecraft:stone_brick_stairs,-61,64,-58,
2023-03-13 16:57:54,主世界,NaturalPlains84,-67,65,-67,使用物品点击方块,minecraft:grass,-69,62,-68,使用物品：菜单 类型：pa:menu
2023-03-13 16:57:54,主世界,NaturalPlains84,-67,65,-67,放置方块,minecraft:grass,-69,62,-68,
2023-03-13 16:57:55,主世界,NaturalPlains84,-67,65,-67,使用物品点击方块,minecraft:chest,-69,63,-68,使用物品：菜单 类型：pa:menu
2023-03-13 16:57:55,主世界,NaturalPlains84,-67,65,-67,打开容器,minecraft:chest,-69,63,-68,
2023-03-13 16:57:55,主世界,NaturalPlains84,-67,65,-67,方块接受玩家互动,minecraft:chest,-69,63,-68,
2023-03-13 16:57:57,主世界,NaturalPlains84,-67,65,-67,丢出物品,平滑玄武岩,,,,13个
2023-03-13 16:57:57,主世界,NaturalPlains84,-67,65,-67,从容器取出物品,minecraft:chest,-69,63,-68,从第8号槽 取出13个 平滑玄武岩
2023-03-13 16:57:59,主世界,NaturalPlains84,-67,65,-67,捡起物品,平滑玄武岩,-68,63,-68,13个
2023-03-13 16:58:01,主世界,NaturalPlains84,-67,65,-67,关闭容器,minecraft:chest,-69,63,-68,
2023-03-13 16:58:01,主世界,NaturalPlains84,-67,65,-68,使用物品点击方块,minecraft:snow_layer,-67,63,-72,使用物品：菜单 类型：pa:menu
2023-03-13 16:58:01,主世界,NaturalPlains84,-67,65,-68,放置方块,minecraft:snow_layer,-67,63,-72,
2023-03-13 16:58:02,主世界,NaturalPlains84,-69,66,-70,使用物品,菜单,,,,类型：pa:menu
2023-03-13 16:58:05,主世界,NaturalPlains84,-71,66,-76,使用物品,菜单,,,,类型：pa:menu
2023-03-13 16:58:06,主世界,NaturalPlains84,-71,66,-79,使用物品,菜单,,,,类型：pa:menu
2023-03-13 16:58:25,主世界,NaturalPlains84,-78,65,-126,攻击,蜘蛛,-77,63,-127,使用物品： 类型：
2023-03-13 16:58:25,主世界,NaturalPlains84,-79,65,-126,攻击,蜘蛛,-75,63,-127,使用物品： 类型：
2023-03-13 16:58:25,主世界,NaturalPlains84,-79,65,-126,攻击,蜘蛛,-75,64,-127,使用物品： 类型：
2023-03-13 16:58:25,主世界,NaturalPlains84,-78,65,-126,攻击,蜘蛛,-74,64,-127,使用物品： 类型：
2023-03-13 16:58:26,主世界,NaturalPlains84,-78,65,-126,攻击,蜘蛛,-74,63,-127,使用物品： 类型：
2023-03-13 16:58:26,主世界,NaturalPlains84,-78,65,-126,攻击,蜘蛛,-74,64,-127,使用物品： 类型：
2023-03-13 16:58:26,主世界,NaturalPlains84,-77,65,-127,攻击,蜘蛛,-73,63,-127,使用物品： 类型：
2023-03-13 16:58:26,主世界,NaturalPlains84,-77,65,-127,攻击,蜘蛛,-73,63,-127,使用物品： 类型：
2023-03-13 16:58:26,主世界,NaturalPlains84,-77,65,-127,攻击,蜘蛛,-73,64,-127,使用物品： 类型：
2023-03-13 16:58:27,主世界,NaturalPlains84,-76,65,-127,攻击,蜘蛛,-73,64,-127,使用物品： 类型：
2023-03-13 16:58:28,主世界,NaturalPlains84,-74,65,-127,使用物品点击方块,minecraft:stone_block_slab,-70,63,-129,使用物品： 类型：
2023-03-13 16:58:28,主世界,NaturalPlains84,-74,65,-126,使用物品点击方块,minecraft:stone_block_slab,-70,63,-129,使用物品： 类型：
2023-03-13 16:58:29,主世界,NaturalPlains84,-74,65,-125,使用物品点击方块,minecraft:stone_block_slab,-70,63,-129,使用物品： 类型：
2023-03-13 16:58:29,主世界,NaturalPlains84,-75,65,-124,使用物品点击方块,minecraft:concrete,-72,62,-128,使用物品： 类型：
2023-03-13 16:58:29,主世界,NaturalPlains84,-76,65,-125,攻击,蜘蛛,-74,63,-125,使用物品： 类型：
2023-03-13 16:58:29,主世界,NaturalPlains84,-76,65,-124,攻击,蜘蛛,-73,64,-125,使用物品： 类型：
2023-03-13 16:58:30,主世界,NaturalPlains84,-76,65,-124,攻击,蜘蛛,-73,63,-125,使用物品： 类型：
2023-03-13 16:58:30,主世界,NaturalPlains84,-76,65,-124,攻击,蜘蛛,-73,64,-125,使用物品： 类型：
2023-03-13 16:58:30,主世界,NaturalPlains84,-75,65,-124,攻击,蜘蛛,-73,63,-125,使用物品： 类型：
2023-03-13 16:58:31,主世界,NaturalPlains84,-75,65,-124,攻击,蜘蛛,-72,63,-125,使用物品： 类型：
2023-03-13 16:58:31,主世界,NaturalPlains84,-75,65,-124,使用物品点击方块,minecraft:stone_block_slab,-70,63,-127,使用物品： 类型：
2023-03-13 16:58:31,主世界,NaturalPlains84,-74,65,-124,攻击,蜘蛛,-71,64,-125,使用物品： 类型：
2023-03-13 16:58:32,主世界,NaturalPlains84,-74,65,-124,攻击,蜘蛛,-71,63,-125,使用物品： 类型：
2023-03-13 16:58:32,主世界,NaturalPlains84,-74,65,-124,攻击,蜘蛛,-70,64,-125,使用物品： 类型：
2023-03-13 16:58:32,主世界,NaturalPlains84,-73,65,-124,攻击,蜘蛛,-70,64,-125,使用物品： 类型：
2023-03-13 16:58:32,主世界,NaturalPlains84,-73,65,-124,攻击,蜘蛛,-70,64,-125,使用物品： 类型：
2023-03-13 16:58:33,主世界,NaturalPlains84,-72,65,-124,攻击,蜘蛛,-70,64,-126,使用物品： 类型：
2023-03-13 16:58:33,主世界,NaturalPlains84,-72,65,-124,攻击,蜘蛛,-69,64,-126,使用物品： 类型：
2023-03-13 16:58:33,主世界,NaturalPlains84,-72,65,-124,攻击,蜘蛛,-69,64,-126,使用物品： 类型：
2023-03-13 16:58:33,主世界,NaturalPlains84,-72,65,-124,攻击,蜘蛛,-69,64,-126,使用物品： 类型：
2023-03-13 16:58:33,主世界,NaturalPlains84,-71,65,-125,攻击,蜘蛛,-68,64,-126,使用物品： 类型：
2023-03-13 16:58:34,主世界,NaturalPlains84,-71,65,-124,攻击,蜘蛛,-67,63,-127,使用物品： 类型：
2023-03-13 16:58:34,主世界,NaturalPlains84,-71,65,-125,攻击,蜘蛛,-65,63,-128,使用物品： 类型：
2023-03-13 16:59:02,主世界,NaturalPlains84,-75,65,-218,使用物品点击方块,minecraft:stone_block_slab2,-74,63,-221,使用物品： 类型：
2023-03-13 16:59:05,主世界,NaturalPlains84,-70,65,-223,使用物品点击方块,minecraft:chest,-66,63,-227,使用物品： 类型：
2023-03-13 16:59:05,主世界,NaturalPlains84,-70,65,-223,打开容器,minecraft:chest,-66,63,-227,
2023-03-13 16:59:05,主世界,NaturalPlains84,-70,65,-223,方块接受玩家互动,minecraft:chest,-66,63,-227,
2023-03-13 16:59:07,主世界,NaturalPlains84,-70,65,-224,关闭容器,minecraft:chest,-66,63,-227,
2023-03-13 16:59:38,,NaturalPlains84,,,,离开服务器,,,,,
