时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-05-09 20:27:45,,Liten PanJun,,,,开始进服,,,,,xuid=2535423745242272
2023-05-09 20:28:19,主世界,Liten PanJun,-93,65,132,进入服务器,,,,,xuid=2535423745242272
2023-05-09 20:28:28,,,,,,执行后台命令,op "Liten PanJun",,,,
2023-05-09 20:29:22,主世界,Liten PanJun,-93,65,132,玩家执行命令,gamemode c,,,,
2023-05-09 20:29:34,主世界,Liten PanJun,-93,65,132,使用物品,火把 14,,,,类型：minecraft:torch
2023-05-09 20:29:34,主世界,Liten PanJun,-93,65,132,使用物品,火把 14,,,,类型：minecraft:torch
2023-05-09 20:29:34,主世界,Liten PanJun,-93,65,132,使用物品,火把 14,,,,类型：minecraft:torch
2023-05-09 20:29:34,主世界,Liten PanJun,-93,65,132,使用物品,火把 14,,,,类型：minecraft:torch
2023-05-09 20:30:09,主世界,Liten PanJun,-93,66,132,玩家执行命令,gamemode s,,,,
2023-05-09 20:30:12,主世界,Liten PanJun,-93,65,132,使用物品,火把 14,,,,类型：minecraft:torch
2023-05-09 20:30:15,主世界,Liten PanJun,-93,65,132,使用物品,火把 14,,,,类型：minecraft:torch
2023-05-09 20:30:18,主世界,Liten PanJun,-93,65,132,使用物品点击方块,minecraft:netherite_block,-89,64,130,使用物品：火把 14 类型：minecraft:torch
2023-05-09 20:30:18,主世界,Liten PanJun,-93,65,132,放置方块,minecraft:netherite_block,-89,64,130,
2023-05-09 22:59:50,主世界,Noahland109,-62,66,-62,进入服务器,,,,,xuid=-16381317839089373056
2023-05-09 23:03:00,,,,,,执行后台命令,stop,,,,
2023-05-09 23:09:12,主世界,Noahland109,-62,66,-62,进入服务器,,,,,xuid=-9381454026795457604
