时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-06-04 21:43:48,主世界,Tianyi5881,1009,210,709,放置方块,minecraft:stone,1005,205,710,
2023-06-04 21:43:50,主世界,Tianyi5881,1008,208,710,使用物品点击方块,minecraft:stone,1006,206,710,使用物品：凝灰岩 类型：minecraft:tuff
2023-06-04 21:43:50,主世界,Tianyi5881,1008,208,710,放置方块,minecraft:stone,1006,206,710,
2023-06-04 21:43:50,主世界,Tianyi5881,1008,208,710,使用物品点击方块,minecraft:snow_layer,1006,204,709,使用物品：凝灰岩 类型：minecraft:tuff
2023-06-04 21:43:50,主世界,Tianyi5881,1008,208,710,放置方块,minecraft:snow_layer,1006,204,709,
2023-06-04 21:43:51,主世界,Tianyi5881,1008,208,709,使用物品点击方块,minecraft:snow_layer,1007,205,709,使用物品： 类型：
2023-06-04 21:43:57,主世界,Tianyi5881,1007,209,715,使用物品,钻石斧 +6 1561,,,,类型：minecraft:diamond_axe
2023-06-04 21:43:57,主世界,Tianyi5881,1007,209,715,破坏方块,minecraft:crafting_table,1005,207,715,
2023-06-04 21:43:57,主世界,Tianyi5881,1007,209,715,捡起物品,工作台,1006,207,715,1个
2023-06-04 21:44:22,主世界,Tianyi5881,957,197,676,使用物品,热带鱼 0.5 0.1 1.6秒,,,,类型：minecraft:tropical_fish
2023-06-04 21:44:22,主世界,Tianyi5881,957,197,676,进食,热带鱼 0.5 0.1 1.6秒,,,,
2023-06-04 21:44:24,主世界,Tianyi5881,957,197,676,使用物品,热带鱼 0.5 0.1 1.6秒,,,,类型：minecraft:tropical_fish
2023-06-04 21:44:24,主世界,Tianyi5881,957,197,676,进食,热带鱼 0.5 0.1 1.6秒,,,,
2023-06-04 21:44:25,主世界,Tianyi5881,957,197,676,使用物品,热带鱼 0.5 0.1 1.6秒,,,,类型：minecraft:tropical_fish
2023-06-04 21:44:25,主世界,Tianyi5881,957,197,676,进食,热带鱼 0.5 0.1 1.6秒,,,,
2023-06-04 21:44:28,主世界,Tianyi5881,954,197,674,攻击,蜘蛛,955,195,674,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-06-04 21:44:29,主世界,Tianyi5881,953,196,673,使用物品,钻石剑 +7 1561,,,,类型：minecraft:diamond_sword
2023-06-04 21:44:30,主世界,Tianyi5881,954,197,672,使用物品,钻石剑 +7 1561,,,,类型：minecraft:diamond_sword
2023-06-04 21:44:30,主世界,Tianyi5881,952,196,669,使用物品点击方块,minecraft:snow,954,194,671,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-06-04 21:44:30,主世界,Tianyi5881,952,196,669,放置方块,minecraft:snow,954,194,671,
2023-06-04 21:44:31,主世界,Tianyi5881,953,197,670,攻击,蜘蛛,953,194,672,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-06-04 21:44:31,主世界,蜘蛛,953,194,672,生物死亡,,,,,由于Tianyi5881的攻击
2023-06-04 21:44:31,主世界,Tianyi5881,954,196,671,使用物品点击方块,minecraft:snow_layer,955,195,674,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-06-04 21:44:31,主世界,Tianyi5881,954,196,671,放置方块,minecraft:snow_layer,955,195,674,
2023-06-04 21:44:31,主世界,Tianyi5881,954,196,671,使用物品点击方块,minecraft:snow_layer,954,195,671,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-06-04 21:44:31,主世界,Tianyi5881,954,196,671,放置方块,minecraft:snow_layer,954,195,671,
2023-06-04 21:44:31,主世界,Tianyi5881,954,197,671,使用物品点击方块,minecraft:snow_layer,953,194,674,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-06-04 21:44:31,主世界,Tianyi5881,954,197,671,放置方块,minecraft:snow_layer,953,194,674,
2023-06-04 21:44:32,主世界,Tianyi5881,954,196,672,捡起物品,蜘蛛眼 1 1.6 1.6秒,954,194,673,1个
2023-06-04 21:44:33,主世界,Tianyi5881,954,196,672,捡起物品,线,953,194,673,2个
2023-06-04 21:44:53,主世界,Tianyi5881,906,214,693,使用物品点击方块,minecraft:snow_layer,905,213,692,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-06-04 21:44:53,主世界,Tianyi5881,906,214,693,放置方块,minecraft:snow_layer,905,213,692,
2023-06-04 21:45:09,主世界,Tianyi5881,906,233,705,使用物品点击方块,minecraft:chest,902,231,705,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-06-04 21:45:09,主世界,Tianyi5881,906,233,705,打开容器,minecraft:chest,902,231,705,
2023-06-04 21:45:09,主世界,Tianyi5881,906,233,705,方块接受玩家互动,minecraft:chest,902,231,705,
2023-06-04 21:45:11,主世界,Tianyi5881,906,233,706,关闭容器,minecraft:chest,902,231,705,
2023-06-04 21:45:12,主世界,Tianyi5881,906,233,707,使用物品点击方块,minecraft:barrel,903,230,708,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-06-04 21:45:12,主世界,Tianyi5881,906,233,707,方块接受玩家互动,minecraft:barrel,903,230,708,
2023-06-04 21:45:12,主世界,Tianyi5881,906,233,707,打开容器,minecraft:barrel,903,230,708,
2023-06-04 21:45:13,主世界,Tianyi5881,906,233,707,关闭容器,minecraft:barrel,903,230,708,
2023-06-04 21:45:15,主世界,Tianyi5881,907,233,709,使用物品点击方块,minecraft:undyed_shulker_box,905,233,712,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-06-04 21:45:15,主世界,Tianyi5881,907,233,709,打开容器,minecraft:undyed_shulker_box,905,233,712,
2023-06-04 21:45:15,主世界,Tianyi5881,907,233,709,方块接受玩家互动,minecraft:undyed_shulker_box,905,233,712,
2023-06-04 21:45:16,主世界,Tianyi5881,907,233,709,关闭容器,minecraft:undyed_shulker_box,905,233,712,
2023-06-04 21:45:16,主世界,Tianyi5881,907,233,709,使用物品点击方块,minecraft:undyed_shulker_box,906,233,712,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-06-04 21:45:16,主世界,Tianyi5881,907,233,709,打开容器,minecraft:undyed_shulker_box,906,233,712,
2023-06-04 21:45:16,主世界,Tianyi5881,907,233,709,方块接受玩家互动,minecraft:undyed_shulker_box,906,233,712,
2023-06-04 21:45:17,主世界,Tianyi5881,907,233,709,关闭容器,minecraft:undyed_shulker_box,906,233,712,
2023-06-04 21:45:19,主世界,Tianyi5881,907,233,709,使用物品点击方块,minecraft:shulker_box,906,232,712,使用物品：钻石剑 +7 1561 类型：minecraft:diamond_sword
2023-06-04 21:45:19,主世界,Tianyi5881,907,233,709,打开容器,minecraft:shulker_box,906,232,712,
2023-06-04 21:45:19,主世界,Tianyi5881,907,233,709,方块接受玩家互动,minecraft:shulker_box,906,232,712,
2023-06-04 21:45:25,主世界,Tianyi5881,907,233,709,关闭容器,minecraft:shulker_box,906,232,712,
2023-06-04 21:45:26,主世界,Tianyi5881,907,233,709,使用物品,苹果 2 1.2 1.6秒,,,,类型：minecraft:apple
2023-06-04 21:45:26,主世界,Tianyi5881,907,233,709,进食,苹果 2 1.2 1.6秒,,,,
2023-06-04 21:45:28,主世界,Tianyi5881,906,233,709,使用物品,苹果 2 1.2 1.6秒,,,,类型：minecraft:apple
2023-06-04 21:45:28,主世界,Tianyi5881,906,233,709,进食,苹果 2 1.2 1.6秒,,,,
2023-06-04 21:45:29,主世界,Tianyi5881,906,233,709,使用物品点击方块,minecraft:blast_furnace,908,231,709,使用物品： 类型：
2023-06-04 21:45:29,主世界,Tianyi5881,906,233,709,方块接受玩家互动,minecraft:blast_furnace,908,231,709,
2023-06-04 21:45:29,主世界,Tianyi5881,906,233,709,打开容器,minecraft:blast_furnace,908,231,709,
2023-06-04 21:45:30,主世界,Tianyi5881,906,233,709,使用物品点击方块,minecraft:blast_furnace,908,231,708,使用物品： 类型：
2023-06-04 21:45:30,主世界,Tianyi5881,906,233,709,方块接受玩家互动,minecraft:blast_furnace,908,231,708,
2023-06-04 21:45:30,主世界,Tianyi5881,906,233,709,打开容器,minecraft:blast_furnace,908,231,708,
2023-06-04 21:45:33,主世界,Tianyi5881,906,233,708,使用物品点击方块,minecraft:spruce_door,907,232,704,使用物品： 类型：
2023-06-04 21:45:33,主世界,Tianyi5881,907,233,708,方块接受玩家互动,minecraft:spruce_door,907,232,704,
2023-06-04 21:45:34,主世界,Tianyi5881,905,233,708,使用物品点击方块,minecraft:spruce_trapdoor,907,232,707,使用物品： 类型：
2023-06-04 21:45:34,主世界,Tianyi5881,905,233,708,方块接受玩家互动,minecraft:spruce_trapdoor,907,232,707,
2023-06-04 21:45:36,主世界,Tianyi5881,907,233,707,使用物品点击方块,minecraft:spruce_trapdoor,907,232,706,使用物品： 类型：
2023-06-04 21:45:36,主世界,Tianyi5881,907,233,707,方块接受玩家互动,minecraft:spruce_trapdoor,907,232,706,
2023-06-04 21:45:37,主世界,Tianyi5881,906,233,707,使用物品点击方块,minecraft:spruce_trapdoor,907,232,707,使用物品： 类型：
2023-06-04 21:45:37,主世界,Tianyi5881,906,233,707,方块接受玩家互动,minecraft:spruce_trapdoor,907,232,707,
2023-06-04 21:45:37,主世界,Tianyi5881,906,233,707,使用物品点击方块,minecraft:spruce_trapdoor,907,232,706,使用物品： 类型：
2023-06-04 21:45:37,主世界,Tianyi5881,906,233,707,方块接受玩家互动,minecraft:spruce_trapdoor,907,232,706,
2023-06-04 21:45:48,主世界,Tianyi5881,906,233,709,使用物品点击方块,minecraft:shulker_box,906,232,712,使用物品： 类型：
2023-06-04 21:45:48,主世界,Tianyi5881,906,233,709,打开容器,minecraft:shulker_box,906,232,712,
2023-06-04 21:45:48,主世界,Tianyi5881,906,233,709,方块接受玩家互动,minecraft:shulker_box,906,232,712,
2023-06-04 21:45:51,主世界,Tianyi5881,906,233,709,容器 放入物品,minecraft:shulker_box,906,232,712,从第20号槽 放入7个 腐肉 2 0.4 1.6秒
2023-06-04 21:45:51,主世界,Tianyi5881,906,233,709,容器 取出物品,minecraft:shulker_box,906,232,712,从第2号槽 取出3个 腐肉 2 0.4 1.6秒
2023-06-04 21:45:54,主世界,Tianyi5881,906,233,709,关闭容器,minecraft:shulker_box,906,232,712,
2023-06-04 21:45:57,主世界,Tianyi5881,905,233,709,使用物品点击方块,minecraft:crafting_table,908,231,710,使用物品： 类型：
2023-06-04 21:45:57,主世界,Tianyi5881,905,233,709,打开容器,minecraft:crafting_table,908,231,710,
2023-06-04 21:46:07,主世界,Tianyi5881,906,233,709,使用物品点击方块,minecraft:planks,906,231,712,使用物品：橡木告示牌 类型：minecraft:oak_sign
2023-06-04 21:46:07,主世界,Tianyi5881,906,233,709,放置方块,minecraft:planks,906,231,712,
2023-06-04 21:46:38,主世界,Tianyi5881,906,233,709,使用物品点击方块,minecraft:shulker_box,906,232,712,使用物品：橡木告示牌 类型：minecraft:oak_sign
2023-06-04 21:46:38,主世界,Tianyi5881,906,233,709,打开容器,minecraft:shulker_box,906,232,712,
2023-06-04 21:46:38,主世界,Tianyi5881,906,233,709,方块接受玩家互动,minecraft:shulker_box,906,232,712,
2023-06-04 21:46:40,主世界,Tianyi5881,906,233,709,容器 放入物品,minecraft:shulker_box,906,232,712,从第21号槽 放入10个 蜘蛛眼 1 1.6 1.6秒
2023-06-04 21:46:40,主世界,Tianyi5881,906,233,709,容器 取出物品,minecraft:shulker_box,906,232,712,从第8号槽 取出8个 蜘蛛眼 1 1.6 1.6秒
2023-06-04 21:46:40,主世界,Tianyi5881,906,233,709,容器 放入物品,minecraft:shulker_box,906,232,712,从第21号槽 放入12个 蜘蛛眼 1 1.6 1.6秒
2023-06-04 21:46:41,主世界,Tianyi5881,906,233,709,容器 取出物品,minecraft:shulker_box,906,232,712,从第21号槽 取出12个 蜘蛛眼 1 1.6 1.6秒
2023-06-04 21:46:42,主世界,Tianyi5881,906,233,709,容器 取出物品,minecraft:shulker_box,906,232,712,从第20号槽 取出7个 腐肉 2 0.4 1.6秒
2023-06-04 21:46:43,主世界,Tianyi5881,906,233,709,容器 取出物品,minecraft:shulker_box,906,232,712,从第9号槽 取出1个 棕色蘑菇 1
2023-06-04 21:46:44,主世界,Tianyi5881,906,233,709,关闭容器,minecraft:shulker_box,906,232,712,
2023-06-04 21:46:50,主世界,Tianyi5881,906,233,709,使用物品,腐肉 2 0.4 1.6秒,,,,类型：minecraft:rotten_flesh
2023-06-04 21:46:50,主世界,Tianyi5881,906,233,709,进食,腐肉 2 0.4 1.6秒,,,,
2023-06-04 21:46:52,主世界,Tianyi5881,906,233,709,使用物品,腐肉 2 0.4 1.6秒,,,,类型：minecraft:rotten_flesh
2023-06-04 21:46:56,主世界,Tianyi5881,907,233,707,使用物品点击方块,minecraft:spruce_door,907,231,704,使用物品：腐肉 2 0.4 1.6秒 类型：minecraft:rotten_flesh
2023-06-04 21:46:56,主世界,Tianyi5881,907,233,706,方块接受玩家互动,minecraft:spruce_door,907,231,704,
2023-06-04 21:47:00,主世界,Tianyi5881,907,233,704,使用物品点击方块,minecraft:spruce_door,907,232,704,使用物品：腐肉 2 0.4 1.6秒 类型：minecraft:rotten_flesh
2023-06-04 21:47:00,主世界,Tianyi5881,907,233,704,方块接受玩家互动,minecraft:spruce_door,907,232,704,
2023-06-04 21:47:04,主世界,Tianyi5881,906,233,702,使用物品,腐肉 2 0.4 1.6秒,,,,类型：minecraft:rotten_flesh
2023-06-04 21:47:04,主世界,Tianyi5881,906,233,702,进食,腐肉 2 0.4 1.6秒,,,,
2023-06-04 21:47:05,主世界,Tianyi5881,906,233,702,使用物品,腐肉 2 0.4 1.6秒,,,,类型：minecraft:rotten_flesh
2023-06-04 21:47:06,主世界,Tianyi5881,906,233,702,使用物品,腐肉 2 0.4 1.6秒,,,,类型：minecraft:rotten_flesh
2023-06-04 21:47:06,主世界,Tianyi5881,906,233,702,使用物品,腐肉 2 0.4 1.6秒,,,,类型：minecraft:rotten_flesh
2023-06-04 21:47:06,主世界,Tianyi5881,906,233,702,使用物品,腐肉 2 0.4 1.6秒,,,,类型：minecraft:rotten_flesh
2023-06-04 21:47:06,主世界,Tianyi5881,906,233,702,使用物品,腐肉 2 0.4 1.6秒,,,,类型：minecraft:rotten_flesh
2023-06-04 21:47:23,主世界,Tianyi5881,887,221,698,丢出物品,钻石镐 +5 1561 ,,,,1
2023-06-04 21:47:25,主世界,Tianyi5881,887,221,698,捡起物品,钻石镐 +5 1561 ,887,219,698,1个
2023-06-04 21:47:28,主世界,Tianyi5881,891,220,698,使用物品,钻石镐 +5 1561 ,,,,类型：minecraft:diamond_pickaxe
2023-06-04 21:47:29,主世界,Tianyi5881,891,220,698,破坏方块,minecraft:iron_ore,890,219,698,
2023-06-04 21:47:29,主世界,Tianyi5881,891,220,698,捡起物品,粗铁,890,219,698,1个
2023-06-04 21:47:29,主世界,Tianyi5881,891,220,698,破坏方块,minecraft:iron_ore,891,219,698,
2023-06-04 21:47:30,主世界,Tianyi5881,891,220,698,捡起物品,粗铁,891,219,699,1个
